source_file,climate_id,station_name,lon,lat,n_rows_source,n_days_expected,n_days_scored,missing_tmax,missing_tmin,missing_prcp,n_quality_flagged,n_trace_precip,n_duplicate_dates,status,reason,stndata_file
climate_daily_NB_8102848_2026_P1D.csv,8102848,MECHANIC SETTLEMENT,-65.17,45.69,365,365,365,128,128,130,0,0,0,GOOD,,transformed/good/2026_CAE08102848.stndata
climate_daily_NB_8103050_2026_P1D.csv,8103050,MISCOU ISLAND (AUT),-64.49,48.01,365,365,365,181,181,114,0,0,0,GOOD,,transformed/good/2026_CAE08103050.stndata
climate_daily_NB_8103201_2026_P1D.csv,8103201,MONCTON/GREATER MONCTON ROMEO LEBLANC INTL A,-64.68,46.11,365,365,365,106,106,106,0,40,0,GOOD,,transformed/good/2026_CAE08103201.stndata
climate_daily_NB_8103202_2026_P1D.csv,8103202,MONCTON / GREATER MONCTON ROMEO LEBLANC INTL A,-64.68,46.11,365,365,365,107,107,365,0,0,0,GOOD,,transformed/good/2026_CAE08103202.stndata
climate_daily_NB_8103780_2026_P1D.csv,8103780,OAK POINT,-66.1,45.51,365,365,365,365,365,350,252,15,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/350),transformed/bad/2026_CAE08103780.stndata
climate_daily_NB_8104201_2026_P1D.csv,8104201,POINT LEPREAU CS,-66.46,45.06,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE08104201.stndata
climate_daily_NB_8104295_2026_P1D.csv,8104295,RED PINES,-65.6,47.44,365,365,365,107,107,108,0,0,0,GOOD,,transformed/good/2026_CAE08104295.stndata
climate_daily_NB_8104901_2026_P1D.csv,8104901,SAINT JOHN A,-65.89,45.32,365,365,365,109,109,105,0,32,0,GOOD,,transformed/good/2026_CAE08104901.stndata
climate_daily_NB_8104905_2026_P1D.csv,8104905,GARNETT SETTLEMENT,-65.81,45.29,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE08104905.stndata
climate_daily_NB_8104935_2026_P1D.csv,8104935,ST. STEPHEN,-67.25,45.21,365,365,365,108,108,110,0,0,0,GOOD,,transformed/good/2026_CAE08104935.stndata
climate_daily_NB_8105210_2026_P1D.csv,8105210,SUSSEX FOUR CORNERS,-65.53,45.74,365,365,365,106,106,109,0,0,0,GOOD,,transformed/good/2026_CAE08105210.stndata
climate_daily_NB_8105603_2026_P1D.csv,8105603,WOODSTOCK NEWBRIDGE,-67.54,46.15,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE08105603.stndata
climate_daily_NL_8400104_2026_P1D.csv,8400104,ARGENTIA (AUT),-54.0,47.31,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE08400104.stndata
climate_daily_NL_8400301_2026_P1D.csv,8400301,BADGER (AUT),-56.07,48.97,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE08400301.stndata
climate_daily_NL_8400416_2026_P1D.csv,8400416,ST ALBAN'S,-55.86,47.86,365,365,365,107,107,174,0,0,0,GOOD,,transformed/good/2026_CAE08400416.stndata
climate_daily_NL_8400506_2026_P1D.csv,8400506,BERRY HILL,-57.92,49.62,365,365,365,125,125,125,0,0,0,GOOD,,transformed/good/2026_CAE08400506.stndata
climate_daily_NL_8400601_2026_P1D.csv,8400601,BONAVISTA,-53.11,48.67,365,365,365,109,109,132,0,0,0,GOOD,,transformed/good/2026_CAE08400601.stndata
climate_daily_NL_8400801_2026_P1D.csv,8400801,BURGEO NL,-57.62,47.62,365,365,365,107,107,140,0,0,0,GOOD,,transformed/good/2026_CAE08400801.stndata
climate_daily_NL_8400812_2026_P1D.csv,8400812,BURNT POND,-57.33,48.17,365,365,365,365,365,365,255,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/365),transformed/bad/2026_CAE08400812.stndata
climate_daily_NL_8401000_2026_P1D.csv,8401000,CAPE RACE (AUT),-53.08,46.66,365,365,365,108,108,142,0,0,0,GOOD,,transformed/good/2026_CAE08401000.stndata
climate_daily_NL_8401295_2026_P1D.csv,8401295,CORMACK RCS,-57.39,49.32,365,365,365,106,106,107,0,0,0,GOOD,,transformed/good/2026_CAE08401295.stndata
climate_daily_NL_8401298_2026_P1D.csv,8401298,CORNER BROOK,-57.92,48.93,365,365,365,135,135,365,0,0,0,GOOD,,transformed/good/2026_CAE08401298.stndata
climate_daily_NL_8401300_2026_P1D.csv,8401300,CORNER BROOK,-57.95,48.95,365,365,365,365,365,365,259,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/365),transformed/bad/2026_CAE08401300.stndata
climate_daily_NL_8401405_2026_P1D.csv,8401405,DANIEL'S HARBOUR,-57.58,50.24,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE08401405.stndata
climate_daily_NL_8401502_2026_P1D.csv,8401502,DEER LAKE A,-57.39,49.21,365,365,365,120,119,109,0,45,0,GOOD,,transformed/good/2026_CAE08401502.stndata
climate_daily_NL_8401538_2026_P1D.csv,8401538,ENGLEE (AUT),-56.11,50.72,365,365,365,138,138,173,0,0,0,GOOD,,transformed/good/2026_CAE08401538.stndata
climate_daily_NL_8401565_2026_P1D.csv,8401565,FEROLLE POINT (AUT),-57.1,51.02,365,365,365,107,107,139,0,0,0,GOOD,,transformed/good/2026_CAE08401565.stndata
climate_daily_NL_8401703_2026_P1D.csv,8401703,GANDER INTL A,-54.57,48.94,365,365,365,112,112,107,0,49,0,GOOD,,transformed/good/2026_CAE08401703.stndata
climate_daily_NL_8401705_2026_P1D.csv,8401705,GANDER AIRPORT CS,-54.57,48.95,365,365,365,108,108,111,0,0,0,GOOD,,transformed/good/2026_CAE08401705.stndata
climate_daily_NL_8402520_2026_P1D.csv,8402520,LA SCIE,-55.67,49.92,365,365,365,107,107,131,0,0,0,GOOD,,transformed/good/2026_CAE08402520.stndata
climate_daily_NL_8402544_2026_P1D.csv,8402544,LETHBRIDGE,-53.9,48.35,365,365,365,365,365,347,249,18,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/347),transformed/bad/2026_CAE08402544.stndata
climate_daily_NL_8402757_2026_P1D.csv,8402757,MILLERTOWN RCS,-56.54,48.82,365,365,365,110,110,110,0,0,0,GOOD,,transformed/good/2026_CAE08402757.stndata
climate_daily_NL_8402980_2026_P1D.csv,8402980,PORT AUX BASQUES,-59.15,47.57,365,365,365,106,106,111,0,0,0,GOOD,,transformed/good/2026_CAE08402980.stndata
climate_daily_NL_8403255_2026_P1D.csv,8403255,SAGONA ISLAND,-55.79,47.37,365,365,365,107,107,365,0,0,0,GOOD,,transformed/good/2026_CAE08403255.stndata
climate_daily_NL_8403389_2026_P1D.csv,8403389,ST. ANTHONY A,-56.07,51.39,365,365,365,122,122,123,0,0,0,GOOD,,transformed/good/2026_CAE08403389.stndata
climate_daily_NL_8403399_2026_P1D.csv,8403399,ST ANTHONY,-56.1,51.38,365,365,365,136,136,136,0,0,0,GOOD,,transformed/good/2026_CAE08403399.stndata
climate_daily_NL_8403505_2026_P1D.csv,8403505,ST. JOHN'S INTL A,-52.75,47.62,365,365,365,106,106,105,0,43,0,GOOD,,transformed/good/2026_CAE08403505.stndata
climate_daily_NL_8403603_2026_P1D.csv,8403603,ST JOHNS WEST CLIMATE,-52.78,47.51,365,365,365,109,109,109,0,0,0,GOOD,,transformed/good/2026_CAE08403603.stndata
climate_daily_NL_8403619_2026_P1D.csv,8403619,ST LAWRENCE,-55.38,46.92,365,365,365,107,107,133,0,0,0,GOOD,,transformed/good/2026_CAE08403619.stndata
climate_daily_NL_8403820_2026_P1D.csv,8403820,STEPHENVILLE RCS,-58.57,48.56,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE08403820.stndata
climate_daily_NL_8403851_2026_P1D.csv,8403851,TERRA NOVA NAT PARK CS,-53.97,48.56,365,365,365,106,106,145,0,0,0,GOOD,,transformed/good/2026_CAE08403851.stndata
climate_daily_NL_8404025_2026_P1D.csv,8404025,TWILLINGATE (AUT),-54.8,49.68,365,365,365,114,114,165,0,0,0,GOOD,,transformed/good/2026_CAE08404025.stndata
climate_daily_NL_8404242_2026_P1D.csv,8404242,WINTERLAND BRANCH HILL,-55.33,47.14,365,365,365,108,108,122,0,0,0,GOOD,,transformed/good/2026_CAE08404242.stndata
climate_daily_NL_8404343_2026_P1D.csv,8404343,WRECKHOUSE,-59.31,47.71,365,365,365,106,106,115,0,0,0,GOOD,,transformed/good/2026_CAE08404343.stndata
climate_daily_NL_840B053_2026_P1D.csv,840B053,GRATES COVE,-52.94,48.17,365,365,365,118,118,365,0,0,0,GOOD,,transformed/good/2026_CAE0840B053.stndata
climate_daily_NL_840BR7C_2026_P1D.csv,840BR7C,POOLS ISLAND,-53.58,49.11,365,365,365,105,105,365,0,0,0,GOOD,,transformed/good/2026_CAE0840BR7C.stndata
climate_daily_NL_840KN90_2026_P1D.csv,840KN90,MARTICOT ISLAND,-54.59,47.33,365,365,365,106,106,365,0,0,0,GOOD,,transformed/good/2026_CAE0840KN90.stndata
climate_daily_NL_8501106_2026_P1D.csv,8501106,CARTWRIGHT A,-57.04,53.68,365,365,365,113,113,112,0,0,0,GOOD,,transformed/good/2026_CAE08501106.stndata
climate_daily_NL_8501131_2026_P1D.csv,8501131,CHURCHILL FALLS A,-64.11,53.56,365,365,365,124,124,121,0,0,0,GOOD,,transformed/good/2026_CAE08501131.stndata
climate_daily_NL_8501136_2026_P1D.csv,8501136,CHURCHILL FALLS,-64.09,53.56,365,365,365,121,121,287,0,0,0,GOOD,,transformed/good/2026_CAE08501136.stndata
climate_daily_NL_8501900_2026_P1D.csv,8501900,GOOSE BAY A,-60.42,53.32,365,365,365,105,105,105,0,51,0,GOOD,,transformed/good/2026_CAE08501900.stndata
climate_daily_NL_8501915_2026_P1D.csv,8501915,HAPPY VALLEY GOOSE BAY,-60.56,53.41,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE08501915.stndata
climate_daily_NL_8502400_2026_P1D.csv,8502400,HOPEDALE (AUT),-60.22,55.45,365,365,365,118,116,116,0,0,0,GOOD,,transformed/good/2026_CAE08502400.stndata
climate_daily_NL_8502580_2026_P1D.csv,8502580,MAKKOVIK A,-59.19,55.08,365,365,365,120,120,365,0,0,0,GOOD,,transformed/good/2026_CAE08502580.stndata
climate_daily_NL_8502592_2026_P1D.csv,8502592,MARY'S HARBOUR A,-55.85,52.3,365,365,365,122,122,108,0,0,0,GOOD,,transformed/good/2026_CAE08502592.stndata
climate_daily_NL_8502799_2026_P1D.csv,8502799,NAIN,-61.68,56.55,365,365,365,119,119,152,0,0,0,GOOD,,transformed/good/2026_CAE08502799.stndata
climate_daily_NL_8502810_2026_P1D.csv,8502810,NAIN A,-61.68,56.55,365,365,365,118,118,365,0,0,0,GOOD,,transformed/good/2026_CAE08502810.stndata
climate_daily_NL_8503249_2026_P1D.csv,8503249,SAGLEK,-62.59,58.48,365,365,365,170,170,365,0,0,0,GOOD,,transformed/good/2026_CAE08503249.stndata
climate_daily_NL_8504177_2026_P1D.csv,8504177,WABUSH A,-66.86,52.92,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE08504177.stndata
climate_daily_NS_8200255_2026_P1D.csv,8200255,BACCARO PT,-65.47,43.45,365,365,365,106,106,108,0,0,0,GOOD,,transformed/good/2026_CAE08200255.stndata
climate_daily_NS_8200558_2026_P1D.csv,8200558,BEAVER ISLAND (AUT),-62.33,44.82,365,365,365,140,140,365,0,0,0,GOOD,,transformed/good/2026_CAE08200558.stndata
climate_daily_NS_8200573_2026_P1D.csv,8200573,BEDFORD BASIN,-63.63,44.71,365,365,365,116,116,365,0,0,0,GOOD,,transformed/good/2026_CAE08200573.stndata
climate_daily_NS_8200574_2026_P1D.csv,8200574,BEDFORD RANGE,-63.66,44.75,365,365,365,109,109,208,0,0,0,GOOD,,transformed/good/2026_CAE08200574.stndata
climate_daily_NS_8200604_2026_P1D.csv,8200604,BRIER ISLAND,-66.35,44.29,365,365,365,111,111,111,0,0,0,GOOD,,transformed/good/2026_CAE08200604.stndata
climate_daily_NS_8200774_2026_P1D.csv,8200774,CARIBOU POINT (AUT),-62.68,45.77,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE08200774.stndata
climate_daily_NS_8200828_2026_P1D.csv,8200828,CHETICAMP HIGHLANDS NATIONAL PARK,-60.95,46.65,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE08200828.stndata
climate_daily_NS_8201001_2026_P1D.csv,8201001,COLLEGEVILLE AUTO,-62.01,45.49,365,365,365,108,108,109,0,0,0,GOOD,,transformed/good/2026_CAE08201001.stndata
climate_daily_NS_8201390_2026_P1D.csv,8201390,DEBERT,-63.47,45.42,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE08201390.stndata
climate_daily_NS_8201780_2026_P1D.csv,8201780,ESKASONI FIRST NATION AUTOMATIC WEATHER STATION,-60.65,45.92,365,365,365,108,108,109,0,0,0,GOOD,,transformed/good/2026_CAE08201780.stndata
climate_daily_NS_8201969_2026_P1D.csv,8201969,GRAND ETANG,-61.04,46.55,365,365,365,105,105,365,0,0,0,GOOD,,transformed/good/2026_CAE08201969.stndata
climate_daily_NS_8202000_2026_P1D.csv,8202000,GREENWOOD A,-64.92,44.98,365,365,365,105,105,105,0,40,0,GOOD,,transformed/good/2026_CAE08202000.stndata
climate_daily_NS_8202240_2026_P1D.csv,8202240,HALIFAX DOCKYARD,-63.58,44.66,365,365,365,110,110,365,0,0,0,GOOD,,transformed/good/2026_CAE08202240.stndata
climate_daily_NS_8202249_2026_P1D.csv,8202249,HALIFAX STANFIELD INT'L A,-63.51,44.88,365,365,365,106,106,365,0,0,0,GOOD,,transformed/good/2026_CAE08202249.stndata
climate_daily_NS_8202251_2026_P1D.csv,8202251,HALIFAX STANFIELD INT'L A,-63.51,44.88,365,365,365,106,106,105,0,44,0,GOOD,,transformed/good/2026_CAE08202251.stndata
climate_daily_NS_8202252_2026_P1D.csv,8202252,HALIFAX KOOTENAY,-63.55,44.59,365,365,365,110,110,200,0,0,0,GOOD,,transformed/good/2026_CAE08202252.stndata
climate_daily_NS_8202255_2026_P1D.csv,8202255,HALIFAX WINDSOR PARK,-63.61,44.66,365,365,365,107,107,198,0,0,0,GOOD,,transformed/good/2026_CAE08202255.stndata
climate_daily_NS_8202318_2026_P1D.csv,8202318,HART ISLAND (AUT),-60.98,45.35,365,365,365,105,105,365,0,0,0,GOOD,,transformed/good/2026_CAE08202318.stndata
climate_daily_NS_8202502_2026_P1D.csv,8202502,INGONISH BEACH RCS,-60.41,46.66,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE08202502.stndata
climate_daily_NS_8202592_2026_P1D.csv,8202592,KEJIMKUJIK 1,-65.2,44.4,365,365,365,108,108,109,0,0,0,GOOD,,transformed/good/2026_CAE08202592.stndata
climate_daily_NS_8202810_2026_P1D.csv,8202810,KENTVILLE CDA CS,-64.48,45.07,365,365,365,106,106,107,0,0,0,GOOD,,transformed/good/2026_CAE08202810.stndata
climate_daily_NS_8202896_2026_P1D.csv,8202896,LAKE MAJOR,-63.48,44.72,365,365,365,365,365,354,173,11,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/354),transformed/bad/2026_CAE08202896.stndata
climate_daily_NS_8203163_2026_P1D.csv,8203163,LOUISBOURG,-60.0,45.9,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE08203163.stndata
climate_daily_NS_8203210_2026_P1D.csv,8203210,LUNENBURG,-64.3,44.36,365,365,365,106,106,365,0,0,0,GOOD,,transformed/good/2026_CAE08203210.stndata
climate_daily_NS_8203405_2026_P1D.csv,8203405,MALAY FALLS,-62.48,44.98,365,365,365,106,106,107,0,0,0,GOOD,,transformed/good/2026_CAE08203405.stndata
climate_daily_NS_8203478_2026_P1D.csv,8203478,MCNABS ISLAND (AUT),-63.53,44.6,365,365,365,105,105,365,0,0,0,GOOD,,transformed/good/2026_CAE08203478.stndata
climate_daily_NS_8203702_2026_P1D.csv,8203702,NAPPAN AUTO,-64.24,45.76,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE08203702.stndata
climate_daily_NS_8204020_2026_P1D.csv,8204020,AALDERSVILLE,-64.51,44.83,365,365,365,108,108,108,0,0,0,GOOD,,transformed/good/2026_CAE08204020.stndata
climate_daily_NS_8204154_2026_P1D.csv,8204154,NORTHEAST MARGAREE (AUT),-60.98,46.37,365,365,365,126,126,126,0,0,0,GOOD,,transformed/good/2026_CAE08204154.stndata
climate_daily_NS_8204161_2026_P1D.csv,8204161,NORTH MOUNTAIN CS,-60.67,46.82,365,365,365,115,115,121,0,0,0,GOOD,,transformed/good/2026_CAE08204161.stndata
climate_daily_NS_8204190_2026_P1D.csv,8204190,OSBORNE HEAD DND,-63.42,44.61,365,365,365,106,106,193,0,0,0,GOOD,,transformed/good/2026_CAE08204190.stndata
climate_daily_NS_8204193_2026_P1D.csv,8204193,UPPER STEWIACKE RCS,-63.06,45.23,365,365,365,108,108,109,0,0,0,GOOD,,transformed/good/2026_CAE08204193.stndata
climate_daily_NS_8204402_2026_P1D.csv,8204402,PARRSBORO,-64.35,45.41,365,365,365,105,105,105,0,0,0,GOOD,,transformed/good/2026_CAE08204402.stndata
climate_daily_NS_8204453_2026_P1D.csv,8204453,POCKWOCK LAKE,-63.83,44.77,365,365,365,365,365,362,239,3,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/362),transformed/bad/2026_CAE08204453.stndata
climate_daily_NS_8204495_2026_P1D.csv,8204495,PORT HAWKESBURY,-61.37,45.66,365,365,365,116,116,115,0,0,0,GOOD,,transformed/good/2026_CAE08204495.stndata
climate_daily_NS_8204703_2026_P1D.csv,8204703,SABLE ISLAND A,-59.96,43.93,365,365,365,177,177,177,0,0,0,GOOD,,transformed/good/2026_CAE08204703.stndata
climate_daily_NS_8204708_2026_P1D.csv,8204708,SABLE ISLAND,-60.01,43.93,365,365,365,109,109,110,0,0,0,GOOD,,transformed/good/2026_CAE08204708.stndata
climate_daily_NS_8204909_2026_P1D.csv,8204909,ST PAUL ISLAND (AUT),-60.14,47.23,365,365,365,237,237,365,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (237/237/365),transformed/bad/2026_CAE08204909.stndata
climate_daily_NS_8205092_2026_P1D.csv,8205092,SHEARWATER RCS,-63.51,44.64,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE08205092.stndata
climate_daily_NS_8205093_2026_P1D.csv,8205093,SHEARWATER JETTY,-63.52,44.63,365,365,365,109,109,216,0,0,0,GOOD,,transformed/good/2026_CAE08205093.stndata
climate_daily_NS_8205130_2026_P1D.csv,8205130,SHELBURNE SANDY POINT,-65.31,43.75,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE08205130.stndata
climate_daily_NS_8205701_2026_P1D.csv,8205701,SYDNEY A,-60.05,46.16,365,365,365,106,106,105,0,31,0,GOOD,,transformed/good/2026_CAE08205701.stndata
climate_daily_NS_8205702_2026_P1D.csv,8205702,SYDNEY CS,-60.04,46.16,365,365,365,105,105,106,0,0,0,GOOD,,transformed/good/2026_CAE08205702.stndata
climate_daily_NS_8205703_2026_P1D.csv,8205703,SYDNEY A,-60.05,46.16,365,365,365,106,106,365,0,0,0,GOOD,,transformed/good/2026_CAE08205703.stndata
climate_daily_NS_8205895_2026_P1D.csv,8205895,TRACADIE,-61.68,45.61,365,365,365,108,108,109,0,0,0,GOOD,,transformed/good/2026_CAE08205895.stndata
climate_daily_NS_8206240_2026_P1D.csv,8206240,WESTERN HEAD,-64.66,43.99,365,365,365,107,107,108,0,0,0,GOOD,,transformed/good/2026_CAE08206240.stndata
climate_daily_NS_8206491_2026_P1D.csv,8206491,YARMOUTH RCS,-66.09,43.83,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE08206491.stndata
climate_daily_NS_8206495_2026_P1D.csv,8206495,YARMOUTH A,-66.09,43.83,365,365,365,105,105,105,0,33,0,GOOD,,transformed/good/2026_CAE08206495.stndata
climate_daily_NS_8206496_2026_P1D.csv,8206496,YARMOUTH A,-66.09,43.83,365,365,365,106,106,365,0,0,0,GOOD,,transformed/good/2026_CAE08206496.stndata
climate_daily_NT_2200105_2026_P1D.csv,2200105,AKLAVIK A,-135.01,68.22,365,365,365,106,106,365,0,0,0,GOOD,,transformed/good/2026_CAE02200105.stndata
climate_daily_NT_2200824_2026_P1D.csv,2200824,COLVILLE LAKE,-126.12,67.02,365,365,365,307,307,339,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (307/307/339),transformed/bad/2026_CAE02200824.stndata
climate_daily_NT_2200827_2026_P1D.csv,2200827,COLVILLE LAKE A,-126.13,67.02,365,365,365,201,201,193,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (201/201/193),transformed/bad/2026_CAE02200827.stndata
climate_daily_NT_2201022_2026_P1D.csv,2201022,DELINE CS,-123.43,65.21,365,365,365,113,113,113,0,0,0,GOOD,,transformed/good/2026_CAE02201022.stndata
climate_daily_NT_2201023_2026_P1D.csv,2201023,DELINE A,-123.44,65.21,365,365,365,117,117,365,0,0,0,GOOD,,transformed/good/2026_CAE02201023.stndata
climate_daily_NT_22010H0_2026_P1D.csv,22010H0,DEADMEN VALLEY,-124.47,61.26,365,365,365,109,109,365,0,0,0,GOOD,,transformed/good/2026_CAE022010H0.stndata
climate_daily_NT_2201100_2026_P1D.csv,2201100,DIAVIK DIAMOND MINE,-110.35,64.49,365,365,365,365,365,365,4,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/365),transformed/bad/2026_CAE02201100.stndata
climate_daily_NT_2201406_2026_P1D.csv,2201406,FORT GOOD HOPE A,-128.65,66.24,365,365,365,133,133,365,0,0,0,GOOD,,transformed/good/2026_CAE02201406.stndata
climate_daily_NT_2201450_2026_P1D.csv,2201450,FORT GOOD HOPE CS,-128.64,66.24,365,365,365,114,114,114,0,0,0,GOOD,,transformed/good/2026_CAE02201450.stndata
climate_daily_NT_2201579_2026_P1D.csv,2201579,FORT LIARD,-123.47,60.23,365,365,365,111,111,111,0,0,0,GOOD,,transformed/good/2026_CAE02201579.stndata
climate_daily_NT_2201581_2026_P1D.csv,2201581,FORT LIARD A,-123.47,60.24,365,365,365,113,113,365,0,0,0,GOOD,,transformed/good/2026_CAE02201581.stndata
climate_daily_NT_2201606_2026_P1D.csv,2201606,FORT MCPHERSON A,-134.86,67.41,365,365,365,108,108,365,0,0,0,GOOD,,transformed/good/2026_CAE02201606.stndata
climate_daily_NT_2201705_2026_P1D.csv,2201705,TULITA A,-125.57,64.91,365,365,365,107,107,365,0,0,0,GOOD,,transformed/good/2026_CAE02201705.stndata
climate_daily_NT_2201799_2026_P1D.csv,2201799,FORT PROVIDENCE,-117.6,61.32,365,365,365,117,117,117,0,0,0,GOOD,,transformed/good/2026_CAE02201799.stndata
climate_daily_NT_2201903_2026_P1D.csv,2201903,FORT RELIANCE (AUT),-109.17,62.71,365,365,365,118,118,118,0,0,0,GOOD,,transformed/good/2026_CAE02201903.stndata
climate_daily_NT_2202010_2026_P1D.csv,2202010,FORT RESOLUTION A,-113.69,61.18,365,365,365,106,106,365,0,0,0,GOOD,,transformed/good/2026_CAE02202010.stndata
climate_daily_NT_2202102_2026_P1D.csv,2202102,FORT SIMPSON CLIMATE,-121.24,61.76,365,365,365,115,115,115,0,0,0,GOOD,,transformed/good/2026_CAE02202102.stndata
climate_daily_NT_2202103_2026_P1D.csv,2202103,FORT SIMPSON A,-121.24,61.76,365,365,365,221,221,181,0,45,0,BAD,tmax/tmin/prcp all missing >= 180 days (221/221/181),transformed/bad/2026_CAE02202103.stndata
climate_daily_NT_2202104_2026_P1D.csv,2202104,FORT SIMPSON A,-121.24,61.76,365,365,365,121,122,365,0,0,0,GOOD,,transformed/good/2026_CAE02202104.stndata
climate_daily_NT_2202201_2026_P1D.csv,2202201,FORT SMITH A,-111.96,60.02,365,365,365,145,145,120,0,44,0,GOOD,,transformed/good/2026_CAE02202201.stndata
climate_daily_NT_2202202_2026_P1D.csv,2202202,FORT SMITH CLIMATE,-111.93,60.03,365,365,365,117,117,117,0,0,0,GOOD,,transformed/good/2026_CAE02202202.stndata
climate_daily_NT_2202203_2026_P1D.csv,2202203,FORT SMITH A,-111.96,60.02,365,365,365,107,107,365,0,0,0,GOOD,,transformed/good/2026_CAE02202203.stndata
climate_daily_NT_2202351_2026_P1D.csv,2202351,HANBURY RIVER,-105.13,63.6,365,365,365,113,113,114,0,0,0,GOOD,,transformed/good/2026_CAE02202351.stndata
climate_daily_NT_2202401_2026_P1D.csv,2202401,HAY RIVER A,-115.78,60.84,365,365,365,117,117,112,0,51,0,GOOD,,transformed/good/2026_CAE02202401.stndata
climate_daily_NT_2202402_2026_P1D.csv,2202402,HAY RIVER CLIMATE,-115.78,60.84,365,365,365,106,106,106,0,0,0,GOOD,,transformed/good/2026_CAE02202402.stndata
climate_daily_NT_2202403_2026_P1D.csv,2202403,HAY RIVER A,-115.78,60.84,365,365,365,109,109,365,0,0,0,GOOD,,transformed/good/2026_CAE02202403.stndata
climate_daily_NT_2202560_2026_P1D.csv,2202560,INNER WHALEBACKS,-113.73,61.92,365,365,365,121,121,125,0,0,0,GOOD,,transformed/good/2026_CAE02202560.stndata
climate_daily_NT_2202571_2026_P1D.csv,2202571,INUVIK A,-133.48,68.3,365,365,365,105,105,365,0,0,0,GOOD,,transformed/good/2026_CAE02202571.stndata
climate_daily_NT_2202578_2026_P1D.csv,2202578,INUVIK CLIMATE,-133.52,68.32,365,365,365,110,110,110,0,0,0,GOOD,,transformed/good/2026_CAE02202578.stndata
climate_daily_NT_2202678_2026_P1D.csv,2202678,WHATI,-117.24,63.13,365,365,365,112,112,116,0,0,0,GOOD,,transformed/good/2026_CAE02202678.stndata
climate_daily_NT_2202690_2026_P1D.csv,2202690,LUTSELK'E A,-110.68,62.42,365,365,365,109,109,365,0,0,0,GOOD,,transformed/good/2026_CAE02202690.stndata
climate_daily_NT_2202751_2026_P1D.csv,2202751,NICHOLSON PENINSULA 2,-128.97,69.92,365,365,365,327,327,365,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (327/327/365),transformed/bad/2026_CAE02202751.stndata
climate_daily_NT_2202801_2026_P1D.csv,2202801,NORMAN WELLS A,-126.8,65.28,365,365,365,111,111,106,0,77,0,GOOD,,transformed/good/2026_CAE02202801.stndata
climate_daily_NT_2202810_2026_P1D.csv,2202810,NORMAN WELLS CLIMATE,-126.75,65.29,365,365,365,114,114,114,0,0,0,GOOD,,transformed/good/2026_CAE02202810.stndata
climate_daily_NT_2203055_2026_P1D.csv,2203055,PAULATUK A,-124.08,69.36,365,365,365,110,110,365,0,0,0,GOOD,,transformed/good/2026_CAE02203055.stndata
climate_daily_NT_2203058_2026_P1D.csv,2203058,PAULATUK,-124.08,69.36,365,365,365,109,109,288,0,0,0,GOOD,,transformed/good/2026_CAE02203058.stndata
climate_daily_NT_2203095_2026_P1D.csv,2203095,PELLY ISLAND,-135.44,69.63,365,365,365,365,365,365,0,0,0,BAD,tmax/tmin/prcp all missing >= 180 days (365/365/365),transformed/bad/2026_CAE02203095.stndata
climate_daily_NT_2203342_2026_P1D.csv,2203342,RABBIT KETTLE,-127.21,61.96,365,365,365,109,109,248,0,0,0,GOOD,,transformed/good/2026_CAE02203342.stndata
climate_daily_NT_2203359_2026_P1D.csv,2203359,GAMETI,-117.33,64.11,365,365,365,107,107,107,0,0,0,GOOD,,transformed/good/2026_CAE02203359.stndata
